ID_Moneda,Nombre_Moneda,Simbolo,Anio,Mes_Nombre,Mes_Referencia,Precio_Promedio_Mensual,Maximo_Mensual,Minimo_Mensual,Precio_Inicio_Mes,Precio_Fin_Mes,Volatilidad_Media_Mensual,Volumen_Promedio_Mensual,Mes_Orden,Retorno_Mensual_Real
aster-2,Aster,ASTER,2025,September,2025-09-01,1.69,2.31,0.88,1.67,1.86,36.2356600792491,1628512617.564167,9,0.1138
binance-peg-weth,Binance-Peg WETH,WETH,2025,October,2025-10-01,4118.52,4699.48,3754.35,4143.14,3982.72,3.6729389473746954,122197924.177742,10,-0.0387
chainlink,Chainlink,LINK,2025,December,2025-12-01,12.88,13.52,12.09,12.09,13.52,3.6425488279901974,691053860.666667,12,0.1183
ethena-usde,Ethena USDe,USDE,2025,April,2025-04-01,1.00,1.00,1.00,1.00,1.00,0.04142822932757661,76106859.685333,4,0.0000
bitcoin,Bitcoin,BTC,2025,September,2025-09-01,112961.94,117145.50,108253.36,108253.36,109710.21,1.208300957865259,41325125058.565333,9,0.0135
leo-token,LEO Token,LEO,2025,January,2025-01-01,9.42,9.76,9.00,9.05,9.72,1.211377844191377,1647276.860323,1,0.0740
sui,Sui,SUI,2025,December,2025-12-01,1.50,1.63,1.35,1.51,1.35,6.147009082256191,848904050.536667,12,-0.1060
usds,USDS,USDS,2025,July,2025-07-01,1.00,1.00,1.00,1.00,1.00,0.009922377843393112,6127423.219032,7,0.0000
vechain,VeChain,VET,2025,April,2025-04-01,0.02,0.03,0.02,0.02,0.03,4.241316400091646,65794901.535667,4,0.5000
crypto-com-chain,Cronos,CRO,2025,January,2025-01-01,0.14,0.16,0.13,0.15,0.14,3.498558393607829,34531322.673871,1,-0.0667
solana,Solana,SOL,2025,February,2025-02-01,185.01,231.51,134.66,214.46,134.66,4.005410889845312,5362878039.430357,2,-0.3721
whitebit,WhiteBIT Coin,WBT,2025,October,2025-10-01,42.68,44.95,40.70,44.29,42.50,1.6087401852973469,105638949.716129,10,-0.0404
aptos,Aptos,APT,2025,February,2025-02-01,6.08,7.81,5.39,7.81,5.64,5.305306632820934,291677955.864643,2,-0.2778
bittensor,Bittensor,TAO,2025,October,2025-10-01,374.79,454.83,297.22,345.64,439.97,6.827939206851728,302511314.038710,10,0.2729
cosmos,Cosmos Hub,ATOM,2025,February,2025-02-01,4.81,6.24,4.35,5.85,4.45,4.893282387825724,166390957.826071,2,-0.2393
internet-computer,Internet Computer,ICP,2025,September,2025-09-01,4.67,5.05,4.07,4.91,4.30,2.732593588622358,55398176.573000,9,-0.1242
litecoin,Litecoin,LTC,2025,February,2025-02-01,119.27,135.05,101.48,119.30,126.70,5.11639082271102,1263239863.091071,2,0.0620
pax-gold,PAX Gold,PAXG,2025,September,2025-09-01,3665.19,3846.99,3461.77,3547.20,3760.12,0.6911137900389844,108986137.625333,9,0.0600
shiba-inu,Shiba Inu,SHIB,2025,November,2025-11-01,0.00,0.00,0.00,0.00,0.00,3.8380506143409048,160512485.145667,11,
wrapped-eeth,Wrapped eETH,WEETH,2024,December,2024-12-01,3853.00,4234.23,3455.86,4002.24,3511.39,3.645519592978166,31413189.306071,12,-0.1226
zcash,Zcash,ZEC,2025,April,2025-04-01,34.72,41.01,30.70,41.01,33.52,3.7219636173748527,68898904.890000,4,-0.1826
binancecoin,BNB,BNB,2025,May,2025-05-01,645.19,687.63,585.89,599.58,670.01,1.8802343116576583,996513695.753226,5,0.1175
binancecoin,BNB,BNB,2025,July,2025-07-01,719.90,843.45,646.18,657.01,793.87,1.4189283750419226,1596863585.350645,7,0.2083
canton-network,Canton,CC,2025,December,2025-12-01,0.08,0.08,0.08,0.08,0.08,4.704089692327405,15263354.396667,12,0.0000
crypto-com-chain,Cronos,CRO,2025,October,2025-10-01,0.17,0.22,0.14,0.20,0.15,5.157131324521159,49507639.447419,10,-0.2500
flare-networks,Flare,FLR,2025,June,2025-06-01,0.02,0.02,0.02,0.02,0.02,2.857006474859667,7683102.803000,6,0.0000
global-dollar,Global Dollar,USDG,2025,April,2025-04-01,1.00,1.00,1.00,1.00,1.00,0.03239007322235119,4383625.474333,4,0.0000
hashnote-usyc,Circle USYC,USYC,2025,September,2025-09-01,1.10,1.10,1.10,1.10,1.10,0.042068339926621436,118106.513448,9,0.0000
kaspa,Kaspa,KAS,2025,April,2025-04-01,0.08,0.10,0.06,0.06,0.10,5.915550658412097,94069591.879333,4,0.6667
vechain,VeChain,VET,2025,September,2025-09-01,0.02,0.03,0.02,0.02,0.02,2.6434350677554246,37778917.081667,9,0.0000
dai,Dai,DAI,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.026366300340284293,134594921.299355,8,0.0000
ignition-fbtc,Function FBTC,FBTC,2025,June,2025-06-01,105809.76,110840.57,101306.79,105917.89,107159.64,1.8163060890399256,623531.197333,6,0.0117
internet-computer,Internet Computer,ICP,2025,July,2025-07-01,5.39,6.15,4.69,4.69,5.52,3.3560389055780395,75009995.545484,7,0.1770
internet-computer,Internet Computer,ICP,2025,December,2025-12-01,3.78,3.88,3.70,3.88,3.70,2.9569566093351196,122628371.400000,12,-0.0464
uniswap,Uniswap,UNI,2025,June,2025-06-01,6.96,8.60,5.92,6.08,6.97,6.325477830267548,497669544.007000,6,0.1464
aptos,Aptos,APT,2024,December,2024-12-01,11.82,14.70,8.70,14.70,8.81,6.0086490874627145,703321423.166786,12,-0.4007
bittensor,Bittensor,TAO,2024,December,2024-12-01,547.66,712.97,449.52,712.97,450.56,4.735924269747244,271597562.635714,12,-0.3681
bittensor,Bittensor,TAO,2025,May,2025-05-01,415.93,465.10,343.69,354.73,433.63,4.665808338541482,142512639.382581,5,0.2224
dogecoin,Dogecoin,DOGE,2025,December,2025-12-01,0.15,0.15,0.14,0.15,0.15,3.181694640059042,1386087101.456667,12,0.0000
staked-ether,Lido Staked Ether,STETH,2025,July,2025-07-01,3186.36,3872.00,2403.92,2403.92,3783.79,2.709808773708311,72333723.010323,7,0.5740
algorand,Algorand,ALGO,2024,December,2024-12-01,0.41,0.51,0.33,0.45,0.35,6.721689899562934,584249976.820000,12,-0.2222
avalanche-2,Avalanche,AVAX,2025,November,2025-11-01,15.74,18.84,13.23,18.19,13.31,4.09899487034842,498032671.144000,11,-0.2683
binance-staked-sol,Binance Staked SOL,BNSOL,2025,September,2025-09-01,235.68,265.85,206.48,210.86,229.17,3.30723062072049,7107177.181000,9,0.0868
syrupusdc,syrupUSDC,SYRUPUSDC,2025,October,2025-10-01,1.13,1.13,1.13,1.13,1.13,0.02578429523041722,18699834.837097,10,0.0000
vechain,VeChain,VET,2025,August,2025-08-01,0.02,0.03,0.02,0.02,0.02,3.568983418579266,53289907.285806,8,0.0000
binance-bridged-usdc-bnb-smart-chain,Binance Bridged USDC (BNB Smart Chain),USDC,2025,May,2025-05-01,1.00,1.00,1.00,1.00,1.00,0.1769754606045616,683450378.800323,5,0.0000
chainlink,Chainlink,LINK,2025,February,2025-02-01,18.65,25.11,15.12,25.11,17.38,4.426167068343182,806362367.075000,2,-0.3078
shiba-inu,Shiba Inu,SHIB,2025,February,2025-02-01,0.00,0.00,0.00,0.00,0.00,4.637143152680444,331459636.629643,2,
blackrock-usd-institutional-digital-liquidity-fund,BlackRock USD Institutional Digital Liquidity Fund,BUIDL,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.0,0.000000,8,0.0000
htx-dao,HTX DAO,HTX,2025,April,2025-04-01,0.00,0.00,0.00,0.00,0.00,1.7083345236250986,22775957.863333,4,
htx-dao,HTX DAO,HTX,2025,July,2025-07-01,0.00,0.00,0.00,0.00,0.00,1.7476703446406743,36519766.589355,7,
ripple-usd,Ripple USD,RLUSD,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.02494681484086748,105951332.880323,8,0.0000
usdt0,USDT0,USDT0,2025,May,2025-05-01,1.00,1.00,1.00,1.00,1.00,0.09914821547722456,243369317.300645,5,0.0000
wrapped-eeth,Wrapped eETH,WEETH,2025,May,2025-05-01,2509.81,2855.65,1912.37,1935.67,2822.02,3.818399948447644,15325367.142258,5,0.4579
aptos,Aptos,APT,2025,July,2025-07-01,4.85,5.47,4.40,4.76,4.49,3.4913862959447903,276858035.216452,7,-0.0567
binance-bridged-usdc-bnb-smart-chain,Binance Bridged USDC (BNB Smart Chain),USDC,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.12393955488047965,268503943.488710,8,0.0000
binance-peg-weth,Binance-Peg WETH,WETH,2025,June,2025-06-01,2515.87,2812.40,2226.13,2529.85,2422.47,3.3341390267830944,53402158.046667,6,-0.0424
shiba-inu,Shiba Inu,SHIB,2025,April,2025-04-01,0.00,0.00,0.00,0.00,0.00,4.072846260612668,203558725.581000,4,
sky,Sky,SKY,2024,December,2024-12-01,0.08,0.10,0.06,0.10,0.06,5.586948388916773,12995897.202857,12,-0.4000
sui,Sui,SUI,2025,November,2025-11-01,1.81,2.38,1.35,2.38,1.50,4.896780375266036,959181469.555333,11,-0.3697
wrapped-bitcoin,Wrapped Bitcoin,WBTC,2025,May,2025-05-01,103135.17,111202.74,94103.95,94103.95,105498.39,1.645133072372409,298890174.838065,5,0.1211
bitcoin,Bitcoin,BTC,2025,February,2025-02-01,95922.85,102382.39,83900.11,97568.32,95495.89,1.8336896457196263,43151288596.371071,2,-0.0212
ignition-fbtc,Function FBTC,FBTC,2025,March,2025-03-01,85091.85,94133.84,78271.87,94133.84,88026.84,3.2887245035829493,628373.495806,3,-0.0649
ignition-fbtc,Function FBTC,FBTC,2025,October,2025-10-01,114053.90,125397.35,106322.57,120436.00,114273.24,2.567490137785419,353279.891613,10,-0.0512
jito-staked-sol,Jito Staked SOL,JITOSOL,2025,January,2025-01-01,256.37,307.10,213.47,242.48,266.30,4.960906522801492,92399061.779355,1,0.0982
tether-gold,Tether Gold,XAUT,2025,February,2025-02-01,2886.64,2942.76,2793.83,2797.73,2875.87,0.7653225080857415,6831211.801786,2,0.0279
usdtb,USDtb,USDTB,2024,December,2024-12-01,1.00,1.00,1.00,1.00,1.00,0.1526805732689343,45099.895625,12,0.0000
chainlink,Chainlink,LINK,2025,March,2025-03-01,14.53,17.35,12.72,14.80,13.38,6.2431207619000455,631773188.481935,3,-0.0959
susds,sUSDS,SUSDS,2025,November,2025-11-01,1.07,1.08,1.06,1.07,1.08,0.4169506028349865,51689530.455333,11,0.0093
arbitrum,Arbitrum,ARB,2025,February,2025-02-01,0.48,0.64,0.41,0.58,0.48,5.245565101379962,275158988.871071,2,-0.1724
binance-staked-sol,Binance Staked SOL,BNSOL,2025,July,2025-07-01,179.82,218.36,155.62,156.73,189.38,3.2135757762298685,5320407.394194,7,0.2083
flare-networks,Flare,FLR,2025,March,2025-03-01,0.02,0.02,0.01,0.02,0.01,4.391996274709085,9148903.227097,3,-0.5000
hashnote-usyc,Circle USYC,USYC,2025,December,2025-12-01,1.11,1.11,1.11,1.11,1.11,0.06365566544048366,1809849.010000,12,0.0000
quant-network,Quant,QNT,2024,December,2024-12-01,129.73,165.81,104.76,142.74,115.47,6.161507907073382,93185119.582857,12,-0.1910
rain,Rain,RAIN,2025,December,2025-12-01,0.01,0.01,0.01,0.01,0.01,18.976269921966715,26242432.940000,12,0.0000
sky,Sky,SKY,2025,May,2025-05-01,0.07,0.08,0.06,0.06,0.07,3.643633197621989,7463297.752903,5,0.1667
usd1-wlfi,USD1,USD1,2025,April,2025-04-01,1.00,1.01,1.00,1.00,1.00,0.590505954043866,44151946.513000,4,0.0000
weth,WETH,WETH,2025,February,2025-02-01,2704.85,3291.54,2302.82,3291.54,2325.96,3.36671965452443,860722791.897857,2,-0.2934
dogecoin,Dogecoin,DOGE,2025,October,2025-10-01,0.21,0.27,0.18,0.23,0.18,5.093612658683557,2984774476.029032,10,-0.2174
hash-2,Provenance Blockchain,HASH,2025,September,2025-09-01,0.04,0.05,0.02,0.03,0.04,7.757184440950201,55326.882667,9,0.3333
kelp-dao-restaked-eth,Kelp DAO Restaked ETH,RSETH,2025,January,2025-01-01,3439.99,3806.25,3178.27,3554.35,3178.27,3.112657839301748,4382463.957419,1,-0.1058
kelp-dao-restaked-eth,Kelp DAO Restaked ETH,RSETH,2025,February,2025-02-01,2799.90,3403.80,2387.23,3403.80,2928.66,3.4221255715924457,5530826.317500,2,-0.1396
litecoin,Litecoin,LTC,2025,September,2025-09-01,111.72,119.30,102.13,111.66,106.83,2.4193978121872446,510056555.195667,9,-0.0433
whitebit,WhiteBIT Coin,WBT,2025,February,2025-02-01,27.36,28.22,26.18,28.20,26.18,0.8162635041564456,28512325.473929,2,-0.0716
whitebit,WhiteBIT Coin,WBT,2025,April,2025-04-01,28.15,29.38,27.52,28.14,28.55,0.8821098193045125,26798414.464667,4,0.0146
wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,2025,July,2025-07-01,3423.30,4147.15,2580.75,2775.91,4147.15,2.663033126682361,13529045.086774,7,0.4940
bitcoin-cash,Bitcoin Cash,BCH,2025,February,2025-02-01,330.12,424.12,290.09,404.15,328.33,3.334762548989229,216612432.947857,2,-0.1876
htx-dao,HTX DAO,HTX,2025,March,2025-03-01,0.00,0.00,0.00,0.00,0.00,3.381976295027242,28030677.612258,3,
ignition-fbtc,Function FBTC,FBTC,2025,February,2025-02-01,95973.09,102597.79,84154.81,100499.40,84839.99,1.7523871347165996,1942740.107500,2,-0.1558
monero,Monero,XMR,2025,April,2025-04-01,218.14,270.92,194.82,216.71,270.92,2.5579976239831685,76764854.566333,4,0.2502
wbnb,Wrapped BNB,WBNB,2025,July,2025-07-01,719.86,842.57,646.26,657.17,807.18,1.3872976596814401,445302828.147097,7,0.2283
whitebit,WhiteBIT Coin,WBT,2025,August,2025-08-01,43.84,47.10,41.97,42.22,43.10,1.8545620043573117,52648607.668710,8,0.0208
world-liberty-financial,World Liberty Financial,WLFI,2025,October,2025-10-01,0.16,0.21,0.12,0.21,0.14,7.195928874919506,263525176.646452,10,-0.3333
near,NEAR Protocol,NEAR,2025,November,2025-11-01,2.21,3.03,1.82,2.10,1.82,6.965043683802673,456767317.499333,11,-0.1333
tether,Tether,USDT,2025,October,2025-10-01,1.00,1.00,1.00,1.00,1.00,0.026896245142334324,128627249692.261613,10,0.0000
usd-coin,USDC,USDC,2025,November,2025-11-01,1.00,1.00,1.00,1.00,1.00,0.00866395484603766,9779856288.819000,11,0.0000
wbnb,Wrapped BNB,WBNB,2025,April,2025-04-01,591.02,615.63,553.33,611.35,603.11,1.9762641603120827,206075373.190333,4,-0.0135
coinbase-wrapped-btc,Coinbase Wrapped BTC,CBBTC,2025,April,2025-04-01,86061.82,94947.42,76303.14,82590.40,94272.10,2.7478670002580703,282027198.152667,4,0.1414
monero,Monero,XMR,2025,September,2025-09-01,284.20,319.55,260.12,262.88,290.59,2.2530115145176097,82688332.145333,9,0.1054
rocket-pool-eth,Rocket Pool ETH,RETH,2025,July,2025-07-01,3633.67,4410.71,2739.77,2739.77,4280.26,2.7259939450493547,8524010.217097,7,0.5623
usd1-wlfi,USD1,USD1,2025,May,2025-05-01,1.00,1.00,1.00,1.00,1.00,0.14567204797705097,106700783.012903,5,0.0000
usdt0,USDT0,USDT0,2025,September,2025-09-01,1.00,1.00,1.00,1.00,1.00,0.06239473843180495,371581068.634667,9,0.0000
binance-staked-sol,Binance Staked SOL,BNSOL,2025,March,2025-03-01,140.36,184.40,123.19,144.55,144.72,6.958306071528117,5284876.164194,3,0.0012
binancecoin,BNB,BNB,2025,November,2025-11-01,935.76,1094.45,831.16,1088.73,861.92,2.641333616454195,2155854862.241000,11,-0.2083
falcon-finance,Falcon USD,USDF,2025,July,2025-07-01,1.00,1.00,1.00,1.00,1.00,0.07234914028430021,8498733.537419,7,0.0000
syrupusdt,syrupUSDT,SYRUPUSDT,2025,December,2025-12-01,1.11,1.11,1.11,1.11,1.11,0.10189040446454835,450170.100000,12,0.0000
weth,WETH,WETH,2025,March,2025-03-01,2030.10,2515.84,1804.89,2233.73,1896.91,4.698791599533527,576244119.509677,3,-0.1508
whitebit,WhiteBIT Coin,WBT,2024,December,2024-12-01,24.76,25.20,23.44,23.44,24.59,1.5341865522025853,34625843.230000,12,0.0491
wrapped-steth,Wrapped stETH,WSTETH,2025,October,2025-10-01,5005.51,5698.93,4557.95,5276.45,4744.86,3.677010642464226,25125010.298387,10,-0.1007
aave,Aave,AAVE,2025,May,2025-05-01,224.10,272.06,164.55,174.85,251.68,4.455044634314389,439387366.340645,5,0.4394
avalanche-2,Avalanche,AVAX,2025,March,2025-03-01,20.04,24.91,16.39,21.87,20.39,6.356808127584546,396490166.583871,3,-0.0677
bfusd,BFUSD,BFUSD,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.02887420093176947,17418848.117222,8,0.0000
cardano,Cardano,ADA,2025,May,2025-05-01,0.75,0.84,0.66,0.68,0.76,3.615169688080509,906298910.698065,5,0.1176
ethena-usde,Ethena USDe,USDE,2025,July,2025-07-01,1.00,1.00,1.00,1.00,1.00,0.062266236797494684,221906462.005484,7,0.0000
ethereum,Ethereum,ETH,2025,August,2025-08-01,4228.58,4829.23,3397.49,3696.66,4364.36,4.546011842476997,36776765974.293548,8,0.1806
memecore,MemeCore,M,2025,July,2025-07-01,0.34,0.79,0.06,0.06,0.32,22.323986581156078,48137030.540000,7,4.3333
quant-network,Quant,QNT,2025,November,2025-11-01,81.92,95.53,71.67,79.99,93.18,5.678029174991461,29446080.646333,11,0.1649
quant-network,Quant,QNT,2025,December,2025-12-01,99.96,102.04,97.04,102.04,97.04,6.305389915588382,66159937.866667,12,-0.0490
ripple-usd,Ripple USD,RLUSD,2025,May,2025-05-01,1.00,1.00,1.00,1.00,1.00,0.08596242294277474,73649735.725484,5,0.0000
usd-coin,USDC,USDC,2025,July,2025-07-01,1.00,1.00,1.00,1.00,1.00,0.0066458777664703044,10728528213.640968,7,0.0000
wrapped-steth,Wrapped stETH,WSTETH,2025,December,2025-12-01,3577.63,3662.47,3418.20,3662.47,3418.20,3.060773546586249,59549823.620000,12,-0.0667
binancecoin,BNB,BNB,2025,September,2025-09-01,934.47,1048.56,843.67,851.69,968.68,2.1543788150759275,1797276844.116667,9,0.1374
bitget-token,Bitget Token,BGB,2025,November,2025-11-01,3.87,4.54,3.40,4.15,3.63,3.8167196374782035,64376951.363667,11,-0.1253
cosmos,Cosmos Hub,ATOM,2025,September,2025-09-01,4.43,4.83,4.01,4.52,4.12,2.3781269634574382,92707375.893667,9,-0.0885
figure-heloc,Figure Heloc,FIGR_HELOC,2025,November,2025-11-01,1.03,1.05,1.01,1.01,1.03,33.12603539268559,63379614.446333,11,0.0198
htx-dao,HTX DAO,HTX,2025,November,2025-11-01,0.00,0.00,0.00,0.00,0.00,0.9030301676305712,15820941.477000,11,
internet-computer,Internet Computer,ICP,2025,August,2025-08-01,5.28,6.03,4.85,5.03,4.91,4.283282504607524,65017576.084839,8,-0.0239
ripple,XRP,XRP,2025,May,2025-05-01,2.32,2.59,2.13,2.19,2.34,2.959319793291993,3368594022.162903,5,0.0685
staked-ether,Lido Staked Ether,STETH,2025,April,2025-04-01,1685.90,1906.67,1469.47,1906.67,1576.21,4.611102545308749,40868873.664667,4,-0.1733
uniswap,Uniswap,UNI,2025,September,2025-09-01,9.06,10.19,7.44,9.29,7.75,2.9304305777719604,299276304.553667,9,-0.1658
hyperliquid,Hyperliquid,HYPE,2025,December,2025-12-01,32.34,33.89,31.11,31.11,32.01,5.1981634365260545,395556585.083333,12,0.0289
kaspa,Kaspa,KAS,2025,August,2025-08-01,0.09,0.10,0.08,0.09,0.09,4.534995313745545,60785179.558710,8,0.0000
pax-gold,PAX Gold,PAXG,2025,April,2025-04-01,3239.64,3464.21,2997.30,3132.42,3350.02,1.6397004892840243,94806934.429667,4,0.0695
sky,Sky,SKY,2025,June,2025-06-01,0.08,0.09,0.07,0.07,0.08,5.5939387555460565,8902241.837333,6,0.1429
usd-coin,USDC,USDC,2025,March,2025-03-01,1.00,1.00,1.00,1.00,1.00,0.006153016396901213,9020613538.973871,3,0.0000
worldcoin-wld,Worldcoin,WLD,2025,July,2025-07-01,1.06,1.39,0.85,0.87,1.06,5.582940751165643,325850606.695161,7,0.2184
worldcoin-wld,Worldcoin,WLD,2025,August,2025-08-01,0.98,1.12,0.88,0.94,0.90,5.308622363720326,179393137.956452,8,-0.0426
wrapped-beacon-eth,Wrapped Beacon ETH,WBETH,2025,June,2025-06-01,2696.73,3012.64,2388.72,2715.39,2622.46,3.378210486036784,7581335.367000,6,-0.0342
gatechain-token,Gate,GT,2025,November,2025-11-01,11.22,13.17,9.78,11.42,9.79,3.1220453973309605,5936198.644333,11,-0.1427
global-dollar,Global Dollar,USDG,2025,September,2025-09-01,1.00,1.00,1.00,1.00,1.00,0.018519385263847617,21812348.281333,9,0.0000
pax-gold,PAX Gold,PAXG,2024,December,2024-12-01,2642.37,2700.86,2593.29,2636.63,2651.91,0.6004062906218757,23398163.552500,12,0.0058
polygon-ecosystem-token,POL (ex-MATIC),POL,2025,September,2025-09-01,0.26,0.29,0.22,0.27,0.28,3.123654930121995,145851886.272333,9,0.0370
susds,sUSDS,SUSDS,2025,January,2025-01-01,1.03,1.04,0.97,1.02,1.03,1.0448837475956174,574603.049032,1,0.0098
tron,TRON,TRX,2025,September,2025-09-01,0.34,0.35,0.31,0.34,0.34,1.7133324839484902,769335943.051667,9,0.0000
wrapped-bitcoin,Wrapped Bitcoin,WBTC,2025,November,2025-11-01,96762.63,110557.32,84494.35,110076.34,86671.60,2.3125027950664743,381297926.699667,11,-0.2126
zcash,Zcash,ZEC,2025,October,2025-10-01,228.62,352.39,74.48,130.77,220.69,14.73945687075682,787995025.532903,10,0.6876
avalanche-2,Avalanche,AVAX,2025,August,2025-08-01,23.62,26.20,20.89,21.54,23.79,4.80643422260926,679859336.918710,8,0.1045
filecoin,Filecoin,FIL,2025,November,2025-11-01,1.92,3.34,1.37,1.51,1.62,11.295349412148989,511093569.452667,11,0.0728
global-dollar,Global Dollar,USDG,2025,August,2025-08-01,1.00,1.00,1.00,1.00,1.00,0.02153594868413339,17505621.855161,8,0.0000
hyperliquid,Hyperliquid,HYPE,2025,February,2025-02-01,23.92,26.91,19.51,26.91,23.21,5.972977132582578,224653966.788929,2,-0.1375
internet-computer,Internet Computer,ICP,2025,June,2025-06-01,5.20,6.16,4.55,4.94,4.98,4.145186024992634,73137154.274000,6,0.0081
pepe,Pepe,PEPE,2025,June,2025-06-01,0.00,0.00,0.00,0.00,0.00,5.191994020934915,929699359.717000,6,
rocket-pool-eth,Rocket Pool ETH,RETH,2025,December,2025-12-01,3366.36,3441.01,3217.13,3440.93,3217.13,3.071335350058478,9683191.883333,12,-0.0650
staked-ether,Lido Staked Ether,STETH,2025,January,2025-01-01,3326.34,3684.98,3072.97,3335.33,3112.84,3.1287543928722914,73944637.055484,1,-0.0667
binance-peg-weth,Binance-Peg WETH,WETH,2025,May,2025-05-01,2353.96,2680.90,1794.03,1794.03,2639.26,3.860589927966941,50037802.144839,5,0.4711
htx-dao,HTX DAO,HTX,2025,February,2025-02-01,0.00,0.00,0.00,0.00,0.00,3.1400353900002638,28010105.978571,2,
polygon-ecosystem-token,POL (ex-MATIC),POL,2025,April,2025-04-01,0.20,0.25,0.17,0.20,0.24,4.356371241238538,88970186.476333,4,0.2000
susds,sUSDS,SUSDS,2024,December,2024-12-01,1.02,1.02,1.01,1.02,1.02,0.23216000540756726,551603.024211,12,0.0000
weth,WETH,WETH,2025,November,2025-11-01,3232.98,3909.78,2768.07,3849.33,3013.44,3.583194271068363,342821859.555000,11,-0.2172
ethena-staked-usde,Ethena Staked USDe,SUSDE,2025,April,2025-04-01,1.17,1.17,1.16,1.16,1.17,0.09418792579806387,11866390.886333,4,0.0086
sui,Sui,SUI,2025,February,2025-02-01,3.30,4.09,2.79,3.76,2.83,6.377618017829095,1345474403.026429,2,-0.2473
usdtb,USDtb,USDTB,2025,June,2025-06-01,1.00,1.00,1.00,1.00,1.00,0.030484058798890764,4030532.895667,6,0.0000
vechain,VeChain,VET,2025,July,2025-07-01,0.02,0.03,0.02,0.02,0.03,3.6747598637278625,50830552.875161,7,0.5000
zcash,Zcash,ZEC,2025,August,2025-08-01,38.79,44.77,34.62,36.92,36.97,4.516907701877804,61395926.944194,8,0.0014
algorand,Algorand,ALGO,2025,July,2025-07-01,0.24,0.32,0.17,0.19,0.26,5.443886489751299,161504659.119677,7,0.3684
binancecoin,BNB,BNB,2025,March,2025-03-01,603.05,637.61,532.57,587.55,604.04,3.0992763590642776,1135448902.877097,3,0.0281
bittensor,Bittensor,TAO,2025,June,2025-06-01,366.39,430.72,304.60,430.72,346.44,5.7320451247694395,128606994.936333,6,-0.1957
dogecoin,Dogecoin,DOGE,2025,January,2025-01-01,0.35,0.41,0.32,0.32,0.35,4.846100504375916,3829607358.126129,1,0.0938
hedera-hashgraph,Hedera,HBAR,2025,May,2025-05-01,0.19,0.22,0.17,0.18,0.17,3.4324204500560964,202861269.196129,5,-0.0556
sui,Sui,SUI,2025,March,2025-03-01,2.46,3.20,2.10,2.82,2.32,6.6704075591953105,936166016.631290,3,-0.1773
binance-bridged-usdc-bnb-smart-chain,Binance Bridged USDC (BNB Smart Chain),USDC,2025,March,2025-03-01,1.00,1.00,1.00,1.00,1.00,0.1056523076462773,77414151.351935,3,0.0000
binance-peg-weth,Binance-Peg WETH,WETH,2025,July,2025-07-01,3189.40,3865.18,2405.13,2590.14,3865.18,2.696081441770539,66375132.864194,7,0.4923
jito-staked-sol,Jito Staked SOL,JITOSOL,2025,November,2025-11-01,185.63,232.00,158.69,231.91,169.50,4.179765584387245,30091166.700333,11,-0.2691
staked-ether,Lido Staked Ether,STETH,2025,September,2025-09-01,4343.54,4700.88,3861.87,4378.21,4148.86,2.3644528206751008,53778776.632000,9,-0.0524
tether,Tether,USDT,2025,January,2025-01-01,1.00,1.00,1.00,1.00,1.00,0.05743670808677723,67151396935.404839,1,0.0000
algorand,Algorand,ALGO,2025,October,2025-10-01,0.20,0.23,0.17,0.22,0.18,4.530176271402419,101644606.435806,10,-0.1818
binance-bridged-usdc-bnb-smart-chain,Binance Bridged USDC (BNB Smart Chain),USDC,2025,January,2025-01-01,1.00,1.01,1.00,1.00,1.00,0.2602017178173252,112254551.611935,1,0.0000
cosmos,Cosmos Hub,ATOM,2025,April,2025-04-01,4.35,4.98,3.98,4.37,4.55,4.190395238195325,127651598.438333,4,0.0412
ethena-staked-usde,Ethena Staked USDe,SUSDE,2025,September,2025-09-01,1.20,1.20,1.19,1.19,1.20,0.06856200044184159,99318965.984667,9,0.0084
filecoin,Filecoin,FIL,2025,March,2025-03-01,2.99,3.56,2.65,3.25,2.75,4.957583601099317,144841677.970000,3,-0.1538
near,NEAR Protocol,NEAR,2025,May,2025-05-01,2.76,3.35,2.28,2.54,2.81,5.275008786219286,235687902.944194,5,0.1063
pi-network,Pi Network,PI,2025,June,2025-06-01,0.59,0.65,0.50,0.65,0.57,3.563944127774836,120589944.852667,6,-0.1231
rocket-pool-eth,Rocket Pool ETH,RETH,2025,April,2025-04-01,1904.55,2159.44,1656.29,2064.36,2037.52,4.594615917196811,6718031.881333,4,-0.0130
syrupusdc,syrupUSDC,SYRUPUSDC,2025,August,2025-08-01,1.12,1.12,1.10,1.12,1.12,0.19061981254787652,13562318.897742,8,0.0000
usd-coin,USDC,USDC,2025,April,2025-04-01,1.00,1.00,1.00,1.00,1.00,0.004553644821578591,9668216868.213667,4,0.0000
filecoin,Filecoin,FIL,2025,September,2025-09-01,2.37,2.62,2.12,2.28,2.20,2.8072655392563868,160312977.617667,9,-0.0351
